0.143549     4.069451
0.143901     4.204115
0.144252     4.344752
0.144604     4.491656
0.144956     4.645132
0.145308     4.805499
0.145660     4.973091
0.146012     5.148256
0.146363     5.331354
0.146715     5.522760
0.147067     5.722865
0.147419     5.932072
0.147771     6.150794
0.148123     6.379462
0.148474     6.618513
0.148826     6.868398
0.149178     7.129572
0.149530     7.402500
0.149882     7.687648
0.150234     7.985483
0.150585     8.296470
0.150937     8.621066
0.151289     8.959713
0.151641     9.312839
0.151993     9.680841
0.152345     10.064089
0.152697     10.462905
0.153048     10.877563
0.153400     11.308271
0.153752     11.755162
0.154104     12.218278
0.154456     12.697556
0.154808     13.192811
0.155159     13.703719
0.155511     14.229798
0.155863     14.770385
0.156215     15.324623
0.156567     15.891435
0.156919     16.469505
0.157270     17.057264
0.157622     17.652864
0.157974     18.254174
0.158326     18.858761
0.158678     19.463889
0.159030     20.066516
0.159381     20.663302
0.159733     21.250623
0.160085     21.824599
0.160437     22.381121
0.160789     22.915901
0.161141     23.424527
0.161492     23.902525
0.161844     24.345439
0.162196     24.748910
0.162548     25.108770
0.162900     25.421134
0.163252     25.682494
0.163603     25.889808
0.163955     26.040590
0.164307     26.132978
0.164659     26.165801
0.165011     26.138617
0.165363     26.051742
0.165714     25.906252
0.166066     25.703965
0.166418     25.447408
0.166770     25.139757
0.167122     24.784765
0.167474     24.386679
0.167825     23.950143
0.168177     23.480101
0.168529     22.981690
0.168881     22.460147
0.169233     21.920711
0.169585     21.368538
0.169936     20.808631
0.170288     20.245771
0.170640     19.684468
0.170992     19.128927
0.171344     18.583015
0.171696     18.050252
0.172047     17.533801
0.172399     17.036479
0.172751     16.560760
0.173103     16.108797
0.173455     15.682440
0.173807     15.283266
0.174158     14.912595
0.174510     14.571528
0.174862     14.260965
0.175214     13.981634
0.175566     13.734119
0.175918     13.518875
0.176269     13.336258
0.176621     13.186535
0.176973     13.069902
0.177325     12.986502
0.177677     12.936426
0.178029     12.919728
0.178380     12.923177
0.178732     12.933524
0.179084     12.950775
0.179435     12.974939
0.179787     13.006029
0.180139     13.044060
0.180490     13.089052
0.180842     13.141026
0.181194     13.200006
0.181545     13.266020
0.181897     13.339097
0.182249     13.419266
0.182600     13.506559
0.182952     13.601007
0.183304     13.702643
0.183655     13.811498
0.184007     13.927600
0.184359     14.050978
0.184711     14.181654
0.185062     14.319651
0.185414     14.464983
0.185766     0.486448
0.186117     0.488143
0.186469     0.489854
0.186821     0.491575
0.187172     0.493297
0.187524     0.495013
0.187876     0.496713
0.188227     0.498390
0.188579     0.500034
0.188931     0.501638
0.189282     0.503191
0.189634     0.504685
0.189986     0.506109
0.190337     0.507456
0.190689     0.508715
0.191041     0.509877
0.191392     0.510932
0.191744     0.511871
0.192096     0.512685
0.192447     0.513364
0.192799     0.513899
0.193151     0.514282
0.193502     0.514504
0.193854     0.514556
0.194206     0.514431
0.194557     0.514121
0.194909     0.513618
0.195261     0.512917
0.195612     0.512010
0.195964     0.510893
0.196316     0.509559
0.196668     0.508005
0.197019     0.506226
0.197371     0.504220
0.197723     0.501984
0.198074     0.499516
0.198426     0.496815
0.198778     0.493880
0.199129     0.490713
0.199481     0.487314
0.199833     0.483686
0.200184     0.479831
0.200536     0.475752
0.200888     0.471454
0.201239     0.466941
0.201591     0.462220
0.201943     0.457297
0.202294     0.452177
0.202646     0.446870
0.202998     0.441382
0.203349     0.435723
0.203701     0.429901
0.204053     0.423925
0.204404     0.417806
0.204756     0.411553
0.205108     0.405176
0.205459     0.398687
0.205811     0.392095
0.206163     0.385412
0.206514     0.378648
0.206866     0.371813
0.207218     0.364920
0.207570     0.357977
0.207921     0.350996
0.208273     0.343987
0.208625     0.336961
0.208976     0.329926
0.209328     0.322892
0.209680     0.315869
0.210031     0.308866
0.210383     0.301890
0.210735     0.294951
0.211086     0.288055
0.211438     0.281210
0.211790     0.274424
0.212141     0.267702
0.212493     0.261051
0.212845     0.254476
0.213196     0.247982
0.213548     0.241575
0.213900     0.235258
0.214251     0.229036
0.214603     0.222912
0.214955     0.216889
0.215306     0.210970
0.215658     0.205157
0.216010     0.199453
0.216361     0.193860
0.216713     0.188377
0.217065     0.183008
0.217416     0.177752
0.217768     0.172610
0.218120     0.167583
0.218471     0.162669
0.218823     0.157871
0.219175     0.153185
0.219527     0.148614
0.219878     0.144154
0.220230     0.139807
0.220582     0.135569
0.220933     0.131441
0.221285     0.127421
0.221637     0.123508
0.221988     0.119699
0.222340     0.115994
0.222692     0.112391
0.223043     0.108888
0.223395     0.105483
0.223747     0.102174
0.224098     0.098959
0.224450     0.095837
0.224802     0.092806
0.225153     0.089863
0.225505     0.087007
0.225857     0.084236
0.226208     0.081547
0.226560     0.078939
0.226912     0.076410
0.227263     0.073958
0.227615     0.071581
0.227967     0.069276
0.228318     0.067043
0.228670     0.064879
0.229022     0.062782
0.229373     0.060751
0.229725     0.058783
0.230077     0.056878
0.230429     0.055032
0.230780     0.053245
0.231132     0.051515
0.231484     0.049840
0.231835     0.048219
0.232187     0.046649
0.232539     0.045129
0.232890     0.043659
0.233242     0.042235
0.233594     0.040857
0.233945     0.039524
0.234297     0.038233
0.234649     0.036983
0.235000     0.035773
0.235352     0.034602
0.235704     0.033468
0.236055     0.032370
0.236407     0.031306
0.236759     0.030275
0.237110     0.029277
0.237462     0.028309
0.237814     0.027370
0.238165     0.026459
0.238517     0.025576
0.238869     0.024718
0.239220     0.023885
0.239572     0.023075
0.239924     0.022288
0.240275     0.021521
0.240627     0.020775
0.240979     0.020048
0.241330     0.019339
0.241682     0.018647
0.242034     0.017971
0.242386     0.017309
0.242737     0.016662
0.243089     0.016027
0.243441     0.015405
0.243792     0.014793
0.244144     0.014192
0.244496     0.013600
0.244847     0.013017
0.245199     0.012441
0.245551     0.011872
0.245902     0.011308
0.246254     0.010751
0.246606     0.010197
0.246957     0.009648
0.247309     0.009101
0.247661     0.008557
0.248012     0.008015
0.248364     0.007474
0.248716     0.006933
0.249067     0.006393
0.249419     0.005852
0.249771     0.005311
0.250122     0.004767
0.250474     0.004223
0.250826     0.003676
0.251177     0.003126
0.251529     0.002574
0.251881     0.002018
0.252232     0.001459
0.252584     0.000896
0.252936     0.000330
0.253288    -0.000241
0.253639    -0.000815
0.253991    -0.001394
0.254343    -0.001977
0.254694    -0.002564
0.255046    -0.003156
0.255398    -0.003752
0.255749    -0.004352
0.256101    -0.004955
0.256453    -0.005563
0.256804    -0.006175
0.257156    -0.006790
0.257508    -0.007408
0.257859    -0.008029
0.258211    -0.008652
0.258563    -0.009278
0.258914    -0.009905
0.259266    -0.010535
0.259618    -0.011165
0.259969    -0.011795
0.260321    -0.012426
0.260673    -0.013056
0.261024    -0.013685
0.261376    -0.014312
0.261728    -0.014937
0.262079    -0.015560
0.262431    -0.016178
0.262783    -0.016793
0.263134    -0.017402
0.263486    -0.018006
0.263838    -0.018604
0.264189    -0.019194
0.264541    -0.019777
0.264893    -0.020351
0.265245    -0.020915
0.265596    -0.021470
0.265948    -0.022013
0.266300    -0.022545
0.266651    -0.023063
0.267003    -0.023569
0.267355    -0.024060
0.267706    -0.024536
0.268058    -0.024996
0.268410    -0.025440
0.268761    -0.025866
0.269113    -0.026273
0.269465    -0.026662
0.269816    -0.027031
0.270168    -0.027380
0.270520    -0.027707
0.270871    -0.028012
0.271223    -0.028295
0.271575    -0.028555
0.271926    -0.028790
0.272278    -0.029002
0.272630    -0.029189
0.272981    -0.029350
0.273333    -0.029485
0.273685    -0.029594
0.274036    -0.029677
0.274388    -0.029732
0.274740    -0.029760
0.275091    -0.029761
0.275443    -0.029734
0.275795    -0.029680
0.276146    -0.029598
0.276498    -0.029487
0.276850    -0.029349
0.277202    -0.029184
0.277553    -0.028991
0.277905    -0.028770
0.278257    -0.028523
0.278608    -0.028249
0.278960    -0.027949
0.279312    -0.027624
0.279663    -0.027273
0.280015    -0.026897
0.280367    -0.026498
0.280718    -0.026075
0.281070    -0.025631
0.281422    -0.025164
0.281773    -0.024677
0.282125    -0.024171
0.282477    -0.023645
0.282828    -0.023102
0.283180    -0.022543
0.283532    -0.021968
0.283883    -0.021379
0.284235    -0.020777
0.284587    -0.020164
0.284938    -0.019540
0.285290    -0.018907
0.285642    -0.018266
0.285993    -0.017619
0.286345    -0.016968
0.286697    -0.016312
0.287048    -0.015655
0.287400    -0.014997
0.287752    -0.014340
0.288104    -0.013685
0.288455    -0.013034
0.288807    -0.012387
0.289159    -0.011748
0.289510    -0.011115
0.289862    -0.010492
0.290214    -0.009880
0.290565    -0.009279
0.290917    -0.008691
0.291269    -0.008118
0.291620    -0.007559
0.291972    -0.007017
0.292324    -0.006492
0.292675    -0.005986
0.293027    -0.005499
0.293379    -0.005032
0.293730    -0.004586
0.294082    -0.004162
0.294434    -0.003760
0.294785    -0.003381
0.295137    -0.003025
0.295489    -0.002694
0.295840    -0.002386
0.296192    -0.002102
0.296544    -0.001843
0.296895    -0.001609
0.297247    -0.001399
0.297599    -0.001214
0.297950    -0.001053
0.298302    -0.000916
0.298654    -0.000802
0.299005    -0.000712
0.299357    -0.000645
0.299709    -0.000600
0.300061    -0.000576
0.300412    -0.000573
0.300764    -0.000591
0.301116    -0.000627
0.301467    -0.000681
0.301819    -0.000753
0.302171    -0.000841
0.302522    -0.000944
0.302874    -0.001060
0.303226    -0.001190
0.303577    -0.001331
0.303929    -0.001482
0.304281    -0.001642
0.304632    -0.001809
0.304984    -0.001984
0.305336    -0.002163
0.305687    -0.002346
0.306039    -0.002531
0.306391    -0.002717
0.306742    -0.002903
0.307094    -0.003088
0.307446    -0.003271
0.307797    -0.003449
0.308149    -0.003623
0.308501    -0.003791
0.308852    -0.003951
0.309204    -0.004104
0.309556    -0.004248
0.309907    -0.004383
0.310259    -0.004508
0.310611    -0.004621
0.310963    -0.004723
0.311314    -0.004814
0.311666    -0.004892
0.312018    -0.004959
0.312369    -0.005012
0.312721    -0.005054
0.313073    -0.005083
0.313424    -0.005100
0.313776    -0.005106
0.314128    -0.005101
0.314479    -0.005085
0.314831    -0.005059
0.315183    -0.005024
0.315534    -0.004981
0.315886    -0.004932
0.316238    -0.004876
0.316589    -0.004815
0.316941    -0.004752
0.317293    -0.004686
0.317644    -0.004620
0.317996    -0.004555
0.318348    -0.004494
0.318699    -0.004436
0.319051    -0.004386
0.319403    -0.004343
0.319754    -0.004310
0.320106    -0.004290
0.320458    -0.004283
0.320809    -0.004293
0.321161    -0.004320
0.321513    -0.004366
0.321864    -0.004435
0.322216    -0.004527
0.322568    -0.004645
0.322920    -0.004790
0.323271    -0.004964
0.323623    -0.005170
0.323975    -0.005408
0.324326    -0.005681
0.324678    -0.005990
0.325030    -0.006336
0.325381    -0.006722
0.325733    -0.007148
0.326085    -0.007616
0.326436    -0.008128
0.326788    -0.008683
0.327140    -0.009284
0.327491    -0.009931
0.327843    -0.010626
0.328195    -0.011369
0.328546    -0.012160
0.328898    -0.013001
0.329250    -0.013892
0.329601    -0.014834
0.329953    -0.015826
0.330305    -0.016870
0.330656    -0.017965
0.331008    -0.019113
0.331360    -0.020312
0.331711    -0.021563
0.332063    -0.022866
0.332415    -0.024222
0.332766    -0.025629
0.333118    -0.027088
0.333470    -0.028600
0.333822    -0.030163
0.334173    -0.031777
0.334525    -0.033443
0.334877    -0.035160
0.335228    -0.036929
0.335580    -0.038748
0.335932    -0.040619
0.336283    -0.042540
0.336635    -0.044511
0.336987    -0.046534
0.337338    -0.048607
0.337690    -0.050731
0.338042    -0.052905
0.338393    -0.055130
0.338745    -0.057407
0.339097    -0.059735
0.339448    -0.062114
0.339800    -0.064546
0.340152    -0.067030
0.340503    -0.069567
0.340855    -0.072158
0.341207    -0.074803
0.341558    -0.077504
0.341910    -0.080261
0.342262    -0.083074
0.342613    -0.085946
0.342965    -0.088878
0.343317    -0.091870
0.343668    -0.094923
0.344020    -0.098040
0.344372    -0.101222
0.344723    -0.104470
0.345075    -0.107786
0.345427    -0.111171
0.345779    -0.114628
0.346130    -0.118158
0.346482    -0.121763
0.346834    -0.125445
0.347185    -0.129206
0.347537    -0.133047
0.347889    -0.136972
0.348240    -0.140981
0.348592    -0.145077
0.348944    -0.149261
0.349295    -0.153536
0.349647    -0.157903
0.349999    -0.162364
0.350350    -0.166920
0.350702    -0.171572
0.351054    -0.176323
0.351405    -0.181172
0.351757    -0.186122
0.352109    -0.191171
0.352460    -0.196321
0.352812    -0.201572
0.353164    -0.206922
0.353515    -0.212372
0.353867    -0.217919
0.354219    -0.223562
0.354570    -0.229300
0.354922    -0.235128
0.355274    -0.241043
0.355625    -0.247042
0.355977    -0.253120
0.356329    -0.259270
0.356681    -0.265487
0.357032    -0.271764
0.357384    -0.278092
0.357736    -0.284462
0.358087    -0.290865
0.358439    -0.297290
0.358791    -0.303724
0.359142    -0.310155
0.359494    -0.316570
0.359846    -0.322952
0.360197    -0.329287
0.360549    -0.335557
0.360901    -0.341743
0.361252    -0.347828
0.361604    -0.353790
0.361956    -0.359609
0.362307    -0.365264
0.362659    -0.370732
0.363011    -0.375988
0.363362    -0.381011
0.363714    -0.385775
0.364066    -0.390256
0.364417    -0.394429
0.364769    -0.398270
0.365121    -0.401752
0.365472    -0.404853
0.365824    -0.407548
0.366176    -0.409813
0.366527    -0.411627
0.366879    -0.412966
0.367231    -0.413813
0.367582    -0.414146
0.367934    -0.413950
0.368286    -0.413209
0.368638    -0.411908
0.368989    -0.410038
0.369341    -0.407588
0.369693    -0.404551
0.370044    -0.400925
0.370396    -0.396706
0.370748    -0.391896
0.371099    -0.386498
0.371451    -0.380519
0.371803    -0.373968
0.372154    -0.366856
0.372506    -0.359197
0.372858    -0.351008
0.373209    -0.342308
0.373561    -0.333119
0.373913    -0.323463
0.374264    -0.313365
0.374616    -0.302854
0.374968    -0.291956
0.375319    -0.280702
0.375671    -0.269123
0.376023    -0.257250
0.376374    -0.245115
0.376726    -0.232752
0.377078    -0.220193
0.377429    -0.207471
0.377781    -0.194619
0.378133    -0.181669
0.378484    -0.168652
0.378836    -0.155601
0.379188    -0.142544
0.379540    -0.129511
0.379891    -0.116530
0.380243    -0.103627
0.380595    -0.090829
0.380946    -0.078158
0.381298    -0.065638
0.381650    -0.053289
0.382001    -0.041132
0.382353    -0.029184
0.382705    -0.017462
0.383056    -0.005981
0.383408     0.005244
0.383760     0.016203
0.384111     0.026883
0.384463     0.037275
0.384815     0.047370
0.385166     0.057162
0.385518     0.066644
0.385870     0.075811
0.386221     0.084658
0.386573     0.093184
0.386925     0.101385
0.387276     0.109259
0.387628     0.116806
0.387980     0.124025
0.388331     0.130917
0.388683     0.137482
0.389035     0.143721
0.389386     0.149636
0.389738     0.155229
0.390090     0.160501
0.390441     0.165454
0.390793     0.170092
0.391145     0.174415
0.391497     0.178428
0.391848     0.182131
0.392200     0.185528
0.392552     0.188621
0.392903     0.191412
0.393255     0.193903
0.393607     0.196097
0.393958     0.197994
0.394310     0.199596
0.394662     0.200905
0.395013     0.201922
0.395365     0.202648
0.395717     0.203083
0.396068     0.203228
0.396420     0.203030
0.396773     0.202437
0.397125     0.201447
0.397477     0.200061
0.397829     0.198278
0.398181     0.196100
0.398533     0.193526
0.398885     0.190556
0.399237     0.187190
0.399590     0.183429
0.399942     0.179274
0.400294     0.174724
0.400646     0.169783
0.400998     0.164450
0.401350     0.158729
0.401702     0.152621
0.402054     0.146131
0.402407     0.139262
0.402759     0.132018
0.403111     0.124405
0.403463     0.116429
0.403815     0.108098
0.404167     0.099420
0.404519     0.090405
0.404871     0.081063
0.405224     0.071407
0.405576     0.061449
0.405928     0.051206
0.406280     0.040691
0.406632     0.029925
0.406984     0.018925
0.407336     0.007712
0.407688    -0.003692
0.408041    -0.015263
0.408393    -0.026975
0.408745    -0.038804
0.409097    -0.050720
0.409449    -0.062696
0.409801    -0.074700
0.410153    -0.086702
0.410506    -0.098670
0.410858    -0.110571
0.411210    -0.122373
0.411562    -0.134040
0.411914    -0.145541
0.412266    -0.156840
0.412618    -0.167905
0.412970    -0.178703
0.413323    -0.189201
0.413675    -0.199368
0.414027    -0.209174
0.414379    -0.218590
0.414731    -0.227589
0.415083    -0.236145
0.415435    -0.244235
0.415787    -0.251838
0.416140    -0.258933
0.416492    -0.265505
0.416844    -0.271539
0.417196    -0.277023
0.417548    -0.281948
0.417900    -0.286307
0.418252    -0.290096
0.418604    -0.293315
0.418957    -0.295963
0.419309    -0.298046
0.419661    -0.299569
0.420013    -0.300540
0.420365    -0.300971
0.420717    -0.300873
0.421069    -0.300261
0.421421    -0.299151
0.421774    -0.297561
0.422126    -0.295509
0.422478    -0.293017
0.422830    -0.290105
0.423182    -0.286796
0.423534    -0.283111
0.423886    -0.279073
0.424238    -0.274707
0.424591    -0.270035
0.424943    -0.265082
0.425295    -0.259870
0.425647    -0.254422
0.425999    -0.248761
0.426351    -0.242910
0.426703    -0.236889
0.427055    -0.230720
0.427408    -0.224423
0.427760    -0.218018
0.428112    -0.211523
0.428464    -0.204956
0.428816    -0.198334
0.429168    -0.191673
0.429520    -0.184988
0.429872    -0.178294
0.430225    -0.171604
0.430577    -0.164930
0.430929    -0.158285
0.431281    -0.151678
0.431633    -0.145121
0.431985    -0.138623
0.432337    -0.132192
0.432689    -0.125836
0.433042    -0.119562
0.433394    -0.113377
0.433746    -0.107287
0.434098    -0.101297
0.434450    -0.095413
0.434802    -0.089639
0.435154    -0.083979
0.435506    -0.078437
0.435859    -0.073015
0.436211    -0.067717
0.436563    -0.062546
0.436915    -0.057504
0.437267    -0.052592
0.437619    -0.047813
0.437971    -0.043169
0.438324    -0.038661
0.438676    -0.034291
0.439028    -0.030059
0.439380    -0.025966
0.439732    -0.022015
0.440084    -0.018205
0.440436    -0.014537
0.440788    -0.011012
0.441141    -0.007632
0.441493    -0.004396
0.441845    -0.001305
0.442197     0.001641
0.442549     0.004440
0.442901     0.007092
0.443253     0.009597
0.443605     0.011955
0.443958     0.014165
0.444310     0.016226
0.444662     0.018138
0.445014     0.019901
0.445366     0.021515
0.445718     0.022979
0.446070     0.024293
0.446422     0.025457
0.446775     0.026471
0.447127     0.027335
0.447479     0.028048
0.447831     0.028611
0.448183     0.029023
0.448535     0.029286
0.448887     0.029398
0.449239     0.029361
0.449592     0.029176
0.449944     0.028841
0.450296     0.028359
0.450648     0.027730
0.451000     0.026954
0.451352     0.026033
0.451704     0.024968
0.452056     0.023759
0.452409     0.022409
0.452761     0.020919
0.453113     0.019291
0.453465     0.017525
0.453817     0.015625
0.454169     0.013593
0.454521     0.011430
0.454873     0.009139
0.455226     0.006723
0.455578     0.004184
0.455930     0.001526
0.456282    -0.001248
0.456634    -0.004135
0.456986    -0.007132
0.457338    -0.010234
0.457690    -0.013438
0.458043    -0.016740
0.458395    -0.020134
0.458747    -0.023618
0.459099    -0.027186
0.459451    -0.030834
0.459803    -0.034556
0.460155    -0.038347
0.460507    -0.042202
0.460860    -0.046116
0.461212    -0.050082
0.461564    -0.054096
0.461916    -0.058150
0.462268    -0.062240
0.462620    -0.066358
0.462972    -0.070499
0.463324    -0.074656
0.463677    -0.078823
0.464029    -0.082993
0.464381    -0.087159
0.464733    -0.091316
0.465085    -0.095456
0.465437    -0.099573
0.465789    -0.103660
0.466142    -0.107710
0.466494    -0.111718
0.466846    -0.115676
0.467198    -0.119578
0.467550    -0.123418
0.467902    -0.127190
0.468254    -0.130887
0.468606    -0.134503
0.468959    -0.138034
0.469311    -0.141473
0.469663    -0.144816
0.470015    -0.148056
0.470367    -0.151190
0.470719    -0.154212
0.471071    -0.157118
0.471423    -0.159904
0.471776    -0.162567
0.472128    -0.165103
0.472480    -0.167509
0.472832    -0.169783
0.473184    -0.171920
0.473536    -0.173921
0.473888    -0.175782
